product_id,month,units,product_name,supply_score,quantity_on_hand
5,9,1931,ppe, 5,176
2,7,1081,diagnostics,10,170
9,6,2004,ventilators, 5,167
6,3,2212,respirators, 6,173
2,7,3299,diagnostics,20,168
6,3,815,respirators,15,160
10,4,1474,visors, 5,180
5,9,251,ppe,10,176
10,4,2600,visors, 1,160
2,7,347,diagnostics, 3,170
8,8,1627,vaccines, 0,165
10,4,3247,visors, 4,178
7,1,3003,sanitizers,12,185
7,1,4213,sanitizers,15,176
10,4,4202,visors, 0,160
8,8,4264,vaccines, 8,165
5,9,51,ppe, 5,160
1,5,3102,biologics, 3,168
2,7,4797,diagnostics,10,160
9,6,3255,ventilators,10,176
1,5,1941,biologics, 0,150
7,1,1176,sanitizers, 6,158
7,1,3667,sanitizers, 4,170
8,8,2648,vaccines, 1,155
2,7,2834,diagnostics, 0,150
5,9,3677,ppe, 5,155
1,5,1278,biologics,20,170
1,5,2954,biologics, 2,168
5,9,1957,ppe, 3,178
9,6,1905,ventilators, 5,158
1,5,908,biologics,40,185
7,1,846,sanitizers, 0,169
4,2,3539,oxygen_tanks, 9,170
7,1,2816,sanitizers,10,176
9,6,1893,ventilators, 1,170
1,5,4018,biologics, 4,160
4,2,1717,oxygen_tanks,53,186
7,1,2688,sanitizers, 2,165
3,10,2578,masks, 1,169
9,6,3204,ventilators, 5,175
8,8,3185,vaccines,20,165
7,1,1162,sanitizers, 5,156
8,8,4442,vaccines,10,162
3,10,356,masks, 3,170
10,4,684,visors, 5,156
5,9,4462,ppe, 7,161
9,6,971,ventilators,20,173
3,10,1208,masks,10,176
6,3,261,respirators,10,178
5,9,3431,ppe, 8,164
4,2,3411,oxygen_tanks, 0,200
6,3,130,respirators, 3,162
6,3,2623,respirators, 3,169
3,10,883,masks,99,170
6,3,1510,respirators, 6,162
5,9,3475,ppe,20,182
2,7,2181,diagnostics, 2,192
5,9,1646,ppe,10,170
1,5,1827,biologics, 4,170
7,1,3447,sanitizers,10,160
2,7,4508,diagnostics, 5,154
10,4,4364,visors, 8,187
5,9,860,ppe, 7,164
6,3,2538,respirators,15,176
3,10,863,masks, 5,170
2,7,1920,diagnostics, 1,160
7,1,2755,sanitizers, 4,165
3,10,2674,masks, 2,172
2,7,1029,diagnostics,20,165
4,2,3099,oxygen_tanks, 5,170
1,5,1266,biologics, 4,166
1,5,3950,biologics, 4,165
7,1,11,sanitizers, 5,167
9,6,2138,ventilators,10,174
3,10,418,masks,10,175
3,10,466,masks, 8,165
8,8,917,vaccines,10,160
8,8,4401,vaccines, 3,152
3,10,2970,masks, 7,184
9,6,528,ventilators, 8,171
10,4,3985,visors,10,176
5,9,1706,ppe,20,185
9,6,490,ventilators,12,168
9,6,2508,ventilators, 1,187
2,7,3081,diagnostics,10,169
9,6,3622,ventilators, 8,165
6,3,2134,respirators, 4,170
6,3,2985,respirators, 1,172
4,2,2965,oxygen_tanks, 1,160
6,3,4373,respirators,10,177
2,7,4150,diagnostics, 5,153
5,9,3215,ppe,10,189
8,8,2992,vaccines,10,158
9,6,4794,ventilators,10,174
6,3,3363,respirators,20,160
6,3,2647,respirators,10,176
5,9,4259,ppe, 5,160
2,7,4558,diagnostics, 2,168
9,6,3178,ventilators, 6,188
8,8,1674,vaccines, 3,170
10,4,4214,visors, 6,160
8,8,3905,vaccines,20,170
4,2,1212,oxygen_tanks, 4,162
3,10,2808,masks,10,180
4,2,4637,oxygen_tanks, 5,190
7,1,2294,sanitizers,20,160
3,10,796,masks, 4,168
1,5,312,biologics,10,153
10,4,1174,visors, 3,164
10,4,1616,visors,10,170
7,1,4284,sanitizers,10,158
3,10,406,masks, 4,170
6,3,2398,respirators, 3,171
5,9,959,ppe,20,174
4,2,468,oxygen_tanks, 2,170
1,5,1218,biologics, 2,155
7,1,3962,sanitizers, 8,164
10,4,973,visors, 1,182
8,8,2903,vaccines, 2,168
2,7,3108,diagnostics, 2,176
7,1,3648,sanitizers, 6,175
5,9,1804,ppe,10,180
3,10,2466,masks,15,185
4,2,4656,oxygen_tanks, 6,175
3,10,4954,masks, 6,168
5,9,1134,ppe, 6,174
9,6,262,ventilators, 4,168
7,1,1603,sanitizers,10,165
2,7,641,diagnostics,10,182
8,8,1480,vaccines, 5,165
6,3,1357,respirators,15,172
1,5,1844,biologics,10,160
1,5,478,biologics, 2,160
10,4,2497,visors, 0,170
6,3,4189,respirators, 0,175
5,9,2234,ppe, 6,150
2,7,4516,diagnostics, 4,119
9,6,1732,ventilators, 8,180
4,2,4963,oxygen_tanks, 5,164
1,5,3758,biologics,20,153
10,4,1565,visors, 2,159
2,7,247,diagnostics, 5,180
1,5,2665,biologics, 5,165
6,3,4191,respirators,10,175
6,3,68,respirators, 4,160
2,7,2339,diagnostics, 2,172
3,10,1414,masks,10,179
2,7,2239,diagnostics, 0,169
1,5,1453,biologics, 3,165
2,7,606,diagnostics, 4,178
10,4,4757,visors, 6,170
10,4,2778,visors, 3,161
10,4,2925,visors,10,174
1,5,1738,biologics, 5,160
8,8,1744,vaccines, 6,172
5,9,3274,ppe, 2,176
9,6,4235,ventilators, 0,170
3,10,1992,masks, 5,172
8,8,1966,vaccines, 1,174
1,5,2584,biologics, 4,164
1,5,1506,biologics,10,188
5,9,2955,ppe,20,186
10,4,502,visors, 6,176
10,4,954,visors, 2,158
7,1,1695,sanitizers,27,170
10,4,2260,visors, 4,170
2,7,3039,diagnostics, 2,168
2,7,2866,diagnostics, 2,173
3,10,3530,masks,12,180
6,3,13,respirators, 6,174
5,9,3717,ppe,10,164
7,1,4411,sanitizers, 2,154
9,6,681,ventilators, 5,183
5,9,96,ppe, 5,165
10,4,3460,visors, 2,168
2,7,4438,diagnostics, 5,187
6,3,3357,respirators, 5,176
3,10,2197,masks, 0,160
7,1,3,sanitizers, 8,164
7,1,943,sanitizers,20,172
2,7,1280,diagnostics, 7,156
1,5,3182,biologics, 2,168
4,2,2841,oxygen_tanks,20,175
5,9,3561,ppe,10,158
8,8,3285,vaccines, 5,175
8,8,2639,vaccines, 8,170
5,9,4698,ppe, 3,170
7,1,4333,sanitizers, 2,164
8,8,4890,vaccines,20,162
6,3,4562,respirators,10,170
8,8,3349,vaccines,15,180
5,9,3880,ppe, 6,158
6,3,1346,respirators, 8,150
1,5,4538,biologics, 3,164
4,2,3470,oxygen_tanks,12,180
7,1,4902,sanitizers, 2,168
1,5,1715,biologics, 5,182
5,9,1580,ppe,20,160
3,10,12,masks, 6,169
4,2,4316,oxygen_tanks, 4,180
1,5,1148,biologics, 5,160
10,4,3438,visors, 5,160
1,5,3416,biologics,10,180
8,8,4320,vaccines, 3,155
6,3,1422,respirators,30,185
8,8,2631,vaccines, 0,154
1,5,3703,biologics,10,180
9,6,2943,ventilators, 4,166
10,4,1507,visors,10,175
4,2,3238,oxygen_tanks,10,164
3,10,70,masks,10,164
4,2,4192,oxygen_tanks,10,155
5,9,3669,ppe,20,164
9,6,4768,ventilators,20,158
5,9,2776,ppe, 2,182
4,2,2989,oxygen_tanks, 3,170
1,5,4661,biologics, 2,160
3,10,831,masks, 5,168
5,9,3774,ppe,15,174
3,10,2645,masks,10,189
3,10,3968,masks, 6,165
4,2,1901,oxygen_tanks, 3,166
4,2,1005,oxygen_tanks, 5,175
9,6,2977,ventilators, 5,185
4,2,114,oxygen_tanks,20,168
6,3,995,respirators, 4,162
1,5,2785,biologics, 2,150
5,9,2746,ppe, 2,160
10,4,3380,visors, 6,154
1,5,661,biologics, 8,164
3,10,1625,masks,10,180
4,2,1190,oxygen_tanks, 5,165
8,8,3291,vaccines,20,150
9,6,2392,ventilators, 3,178
4,2,1335,oxygen_tanks,20,175
2,7,4590,diagnostics, 6,160
7,1,2510,sanitizers, 1,186
9,6,3917,ventilators, 4,167
2,7,1361,diagnostics, 2,162
7,1,1275,sanitizers,12,160
9,6,3912,ventilators,10,158
6,3,265,respirators, 4,182
7,1,4755,sanitizers, 3,153
7,1,3623,sanitizers, 6,168
8,8,3105,vaccines,10,186
7,1,3275,sanitizers, 4,174
10,4,3192,visors,10,182
5,9,3377,ppe,10,165
2,7,93,diagnostics, 4,167
9,6,1513,ventilators, 6,158
10,4,4850,visors, 2,150
2,7,4505,diagnostics, 2,160
5,9,2668,ppe, 6,182
6,3,2794,respirators, 4,175
4,2,1991,oxygen_tanks, 1,176
3,10,1243,masks, 4,165
9,6,853,ventilators, 2,181
2,7,1217,diagnostics, 6,170
4,2,3269,oxygen_tanks, 2,165
9,6,1720,ventilators, 3,194
8,8,4852,vaccines, 5,170
8,8,1050,vaccines, 0,175
5,9,1091,ppe, 5,163
10,4,3224,visors, 0,172
9,6,1429,ventilators,85,178
7,1,407,sanitizers,10,157
9,6,2136,ventilators, 3,167
2,7,23,diagnostics, 1,168
7,1,1236,sanitizers, 3,175
10,4,3292,visors, 5,168
5,9,2589,ppe, 8,164
6,3,925,respirators, 3,168
3,10,2389,masks, 2,150
5,9,4621,ppe,10,181
5,9,890,ppe, 8,170
9,6,4922,ventilators, 2,164
2,7,4882,diagnostics, 1,155
6,3,4141,respirators, 2,178
3,10,97,masks, 6,176
9,6,2636,ventilators, 3,162
6,3,334,respirators,13,174
10,4,4721,visors, 3,168
6,3,4481,respirators, 6,156
2,7,2914,diagnostics,20,168
1,5,3769,biologics, 4,172
8,8,1142,vaccines, 5,164
6,3,232,respirators, 1,150
9,6,4888,ventilators, 3,175
2,7,985,diagnostics, 1,160
9,6,2462,ventilators,13,172
1,5,1400,biologics, 3,178
8,8,2145,vaccines, 0,162
10,4,2302,visors,10,184
3,10,1030,masks,10,179
8,8,3463,vaccines, 3,185
7,1,3689,sanitizers,10,175
2,7,4149,diagnostics, 0,172
9,6,557,ventilators, 8,178
2,7,2519,diagnostics, 3,170
2,7,453,diagnostics, 5,158
2,7,440,diagnostics, 0,145
3,10,1770,masks, 7,186
2,7,56,diagnostics, 2,156
8,8,3374,vaccines,20,160
2,7,751,diagnostics, 5,180
3,10,2523,masks, 9,172
8,8,4470,vaccines,15,184
9,6,111,ventilators, 3,164
9,6,214,ventilators, 3,184
9,6,1304,ventilators,10,158
5,9,4414,ppe, 8,155
7,1,2093,sanitizers, 2,158
1,5,2693,biologics, 2,167
3,10,1839,masks,10,161
4,2,2326,oxygen_tanks, 3,170
9,6,503,ventilators, 4,170
7,1,2635,sanitizers,20,182
1,5,4908,biologics, 8,182
1,5,795,biologics, 4,174
4,2,3096,oxygen_tanks, 4,165
7,1,2822,sanitizers, 3,163
4,2,1230,oxygen_tanks, 5,140
5,9,1379,ppe, 5,161
1,5,3797,biologics,20,175
6,3,2067,respirators,11,183
10,4,3381,visors, 6,180
9,6,541,ventilators, 3,166
4,2,4687,oxygen_tanks, 0,170
6,3,3882,respirators, 7,164
10,4,826,visors, 1,158
10,4,2225,visors, 2,160
6,3,3310,respirators, 6,156
10,4,2312,visors,14,161
8,8,325,vaccines, 2,178
9,6,3804,ventilators,10,176
10,4,3546,visors,16,158
6,3,3636,respirators, 2,165
7,1,1898,sanitizers, 3,158
7,1,565,sanitizers, 5,170
6,3,1046,respirators, 6,176
4,2,2540,oxygen_tanks, 4,170
7,1,2343,sanitizers,10,158
3,10,2271,masks,20,165
9,6,884,ventilators,10,182
2,7,4688,diagnostics, 3,173
2,7,1055,diagnostics, 5,158
3,10,2265,masks, 5,182
1,5,1684,biologics, 3,170
1,5,638,biologics, 4,172
6,3,4485,respirators, 2,160
6,3,391,respirators, 6,161
8,8,1798,vaccines, 4,165
4,2,4175,oxygen_tanks, 2,152
7,1,4493,sanitizers, 3,180
7,1,3442,sanitizers,10,170
1,5,4309,biologics,24,165
4,2,2762,oxygen_tanks, 3,185
2,7,1811,diagnostics,10,160
1,5,1874,biologics, 2,170
4,2,4217,oxygen_tanks,15,168
9,6,2105,ventilators, 0,170
10,4,2951,visors,10,172
8,8,4490,vaccines,10,154
9,6,3356,ventilators, 4,168
10,4,3446,visors, 4,160
2,7,850,diagnostics,15,164
4,2,2614,oxygen_tanks, 3,155
6,3,1016,respirators, 4,172
9,6,3994,ventilators, 6,176
1,5,4297,biologics, 5,159
4,2,1784,oxygen_tanks,15,164
5,9,2051,ppe, 6,164
8,8,3686,vaccines, 6,165
6,3,3448,respirators, 3,162
10,4,589,visors, 4,168
4,2,4735,oxygen_tanks, 6,158
1,5,4455,biologics, 0,167
2,7,1287,diagnostics, 4,164
3,10,3637,masks, 0,160
7,1,185,sanitizers, 4,164
4,2,3762,oxygen_tanks, 6,184
5,9,197,ppe,25,162
8,8,4250,vaccines, 3,170
5,9,3673,ppe, 2,164
3,10,3726,masks, 4,168
4,2,800,oxygen_tanks, 2,168
1,5,1033,biologics, 5,164
8,8,4825,vaccines, 5,164
2,7,2999,diagnostics, 0,155
8,8,388,vaccines, 3,166
5,9,3753,ppe, 6,158
10,4,609,visors, 2,170
7,1,4078,sanitizers,10,167
9,6,1471,ventilators, 3,163
4,2,58,oxygen_tanks,10,175
10,4,984,visors,14,165
3,10,3365,masks, 2,165
8,8,4953,vaccines, 3,180
7,1,1597,sanitizers, 5,160
3,10,4707,masks, 7,165
4,2,4199,oxygen_tanks, 5,178
4,2,3698,oxygen_tanks,20,186
4,2,3441,oxygen_tanks, 4,164
1,5,1063,biologics, 2,183
5,9,605,ppe,15,188
10,4,4809,visors, 1,155
9,6,793,ventilators, 7,173
8,8,1339,vaccines, 3,180
3,10,893,masks, 5,167
1,5,4807,biologics,20,160
4,2,4831,oxygen_tanks, 1,160
6,3,1632,respirators, 3,163
4,2,175,oxygen_tanks, 5,173
2,7,3034,diagnostics, 3,179
4,2,4263,oxygen_tanks, 5,160
4,2,436,oxygen_tanks, 2,160
7,1,4884,sanitizers,15,177
6,3,2959,respirators,20,158
2,7,3586,diagnostics,15,160
9,6,1052,ventilators,29,197
6,3,2141,respirators, 1,158
1,5,3685,biologics, 2,164
4,2,2108,oxygen_tanks, 3,158
8,8,673,vaccines, 3,176
6,3,147,respirators, 2,180
1,5,44,biologics, 3,169
10,4,3266,visors,15,185
2,7,1712,diagnostics,12,172
2,7,489,diagnostics, 6,160
1,5,294,biologics, 3,163
9,6,2458,ventilators, 8,162
5,9,829,ppe, 5,162
3,10,2964,masks,20,168
4,2,3176,oxygen_tanks,30,175
8,8,1446,vaccines, 5,160
10,4,4180,visors, 2,187
5,9,648,ppe, 4,169
6,3,1661,respirators, 6,158
3,10,703,masks, 5,170
3,10,298,masks, 3,164
2,7,2850,diagnostics,10,170
4,2,3353,oxygen_tanks,10,185
5,9,2673,ppe, 3,178
9,6,2042,ventilators, 2,178
3,10,352,masks,10,171
5,9,1812,ppe, 5,165
4,2,1958,oxygen_tanks, 2,176
10,4,1789,visors,10,160
1,5,188,biologics,18,164
1,5,3338,biologics, 3,157
6,3,5,respirators, 3,165
6,3,3661,respirators, 2,172
3,10,2418,masks, 5,178
4,2,3070,oxygen_tanks, 2,172
3,10,3915,masks, 3,158
6,3,2791,respirators,10,180
9,6,1636,ventilators,15,170
10,4,1530,visors, 6,165
7,1,4844,sanitizers, 2,178
1,5,1592,biologics,20,160
2,7,3386,diagnostics, 4,162
6,3,2790,respirators, 4,165
6,3,18,respirators, 6,180
1,5,837,biologics,10,189
4,2,246,oxygen_tanks,14,154
4,2,4909,oxygen_tanks, 2,172
4,2,2019,oxygen_tanks, 4,170
1,5,1856,biologics, 2,160
6,3,3614,respirators,12,176
7,1,2773,sanitizers,10,165
5,9,1615,ppe, 3,158
6,3,3444,respirators, 0,163
7,1,4830,sanitizers, 8,158
1,5,2735,biologics,10,190
3,10,2182,masks, 3,180
7,1,4568,sanitizers, 2,152
8,8,2424,vaccines, 5,162
2,7,2751,diagnostics, 6,176
5,9,1090,ppe,10,187
1,5,4060,biologics, 3,174
4,2,668,oxygen_tanks, 3,160
10,4,2805,visors, 7,158
2,7,1794,diagnostics, 2,165
10,4,4997,visors, 5,152
7,1,2738,sanitizers, 6,170
3,10,346,masks,12,169
7,1,2010,sanitizers, 1,158
9,6,340,ventilators, 8,172
2,7,2081,diagnostics, 1,152
9,6,761,ventilators, 6,164
2,7,4105,diagnostics,10,175
5,9,1022,ppe, 3,164
10,4,4864,visors,15,170
5,9,3628,ppe, 4,180
8,8,2572,vaccines, 9,179
3,10,2273,masks, 0,158
8,8,4005,vaccines, 2,172
1,5,2743,biologics,20,173
4,2,1493,oxygen_tanks, 0,172
1,5,2232,biologics, 3,158
8,8,3796,vaccines, 5,172
6,3,3092,respirators,12,168
10,4,1001,visors, 3,174
6,3,4322,respirators, 3,155
3,10,2385,masks,10,176
3,10,208,masks, 2,168
3,10,2280,masks, 5,182
2,7,3382,diagnostics, 5,174
5,9,1718,ppe, 3,160
10,4,301,visors, 2,160
3,10,1337,masks, 6,182
3,10,2786,masks, 4,158
3,10,4449,masks, 0,175
8,8,633,vaccines, 5,168
1,5,4340,biologics, 0,160
7,1,3422,sanitizers, 0,185
1,5,4840,biologics, 2,177
8,8,821,vaccines, 6,192
4,2,4345,oxygen_tanks, 6,173
9,6,3898,ventilators, 5,175
3,10,516,masks,10,160
1,5,79,biologics,10,178
3,10,3242,masks, 3,159
6,3,4046,respirators, 2,155
6,3,4608,respirators, 8,182
4,2,4994,oxygen_tanks, 5,160
2,7,2249,diagnostics, 3,176
9,6,3208,ventilators, 5,169
5,9,1274,ppe,10,170
7,1,4751,sanitizers, 2,164
6,3,2827,respirators, 4,160
2,7,2478,diagnostics, 2,160
1,5,1167,biologics, 6,168
2,7,2677,diagnostics,10,183
2,7,4072,diagnostics,10,154
3,10,361,masks, 8,162
2,7,3048,diagnostics, 4,173
6,3,3881,respirators, 5,180
7,1,1367,sanitizers, 7,174
10,4,1679,visors,14,180
10,4,1543,visors, 5,162
5,9,3932,ppe, 1,182
2,7,2179,diagnostics, 5,168
9,6,4362,ventilators, 4,184
9,6,1268,ventilators, 3,172
4,2,1334,oxygen_tanks, 5,165
2,7,4291,diagnostics, 4,164
2,7,1365,diagnostics, 4,164
6,3,303,respirators, 5,165
4,2,3585,oxygen_tanks, 6,159
9,6,2194,ventilators,17,158
10,4,3687,visors, 3,176
1,5,1437,biologics,29,176
10,4,1372,visors,10,164
4,2,1479,oxygen_tanks,10,158
6,3,3075,respirators, 3,165
5,9,945,ppe, 0,180
6,3,2525,respirators, 2,164
9,6,688,ventilators, 6,170
10,4,1781,visors, 1,160
8,8,3846,vaccines, 2,168
10,4,2008,visors, 4,160
6,3,4100,respirators,10,164
8,8,1765,vaccines, 2,164
8,8,3507,vaccines, 4,170
3,10,1153,masks, 4,154
2,7,2801,diagnostics, 1,148
8,8,3929,vaccines, 5,168
9,6,4440,ventilators,10,168
3,10,3492,masks, 4,166
1,5,1444,biologics, 3,176
6,3,3331,respirators, 6,180
4,2,1694,oxygen_tanks,50,168
3,10,936,masks,10,170
4,2,2908,oxygen_tanks, 2,172
3,10,4531,masks, 2,170
6,3,558,respirators, 1,168
6,3,3477,respirators, 0,169
7,1,3627,sanitizers, 4,176
8,8,3175,vaccines, 5,153
6,3,2113,respirators, 4,164
6,3,3731,respirators,15,165
1,5,1061,biologics, 8,170
7,1,4117,sanitizers,12,180
4,2,4783,oxygen_tanks,10,167
10,4,3818,visors,20,156
9,6,206,ventilators, 7,170
2,7,718,diagnostics, 8,175
2,7,4872,diagnostics, 3,170
10,4,2994,visors,10,174
2,7,1089,diagnostics, 2,170
8,8,4076,vaccines, 4,174
9,6,3312,ventilators, 5,167
7,1,1494,sanitizers, 1,156
6,3,3430,respirators,10,165
5,9,4677,ppe, 0,175
1,5,3625,biologics, 8,175
8,8,535,vaccines, 5,160
1,5,2267,biologics, 3,173
3,10,1101,masks,10,180
7,1,2323,sanitizers, 8,154
2,7,4482,diagnostics, 6,174
1,5,672,biologics, 8,176
1,5,1753,biologics, 5,168
2,7,2332,diagnostics, 3,170
5,9,4277,ppe, 5,170
9,6,762,ventilators, 5,175
7,1,792,sanitizers, 8,172
5,9,3445,ppe, 2,162
2,7,1366,diagnostics, 8,164
2,7,2446,diagnostics,30,164
8,8,2683,vaccines, 4,163
6,3,1879,respirators, 1,158
10,4,2714,visors,10,158
3,10,4900,masks, 3,164
8,8,1639,vaccines, 5,180
7,1,181,sanitizers, 8,147
1,5,1555,biologics,15,172
4,2,2045,oxygen_tanks,12,160
4,2,2039,oxygen_tanks,12,176
8,8,946,vaccines, 6,163
6,3,4339,respirators, 5,176
7,1,1904,sanitizers, 2,178
9,6,4886,ventilators, 3,150
2,7,152,diagnostics, 0,168
2,7,3739,diagnostics, 1,198
7,1,2700,sanitizers, 6,164
3,10,729,masks,12,164
5,9,938,ppe, 5,180
8,8,3842,vaccines,10,183
3,10,439,masks,10,158
7,1,1466,sanitizers, 5,176
6,3,2335,respirators,30,176
2,7,3136,diagnostics, 4,168
7,1,3919,sanitizers,20,167
8,8,3147,vaccines,13,154
2,7,2941,diagnostics, 5,180
3,10,1074,masks, 2,176
6,3,4910,respirators, 4,150
7,1,4274,sanitizers, 4,187
10,4,840,visors, 8,162
2,7,1750,diagnostics, 5,164
8,8,2499,vaccines, 1,160
8,8,3709,vaccines, 6,174
3,10,4292,masks, 5,180
7,1,2739,sanitizers, 8,187
5,9,677,ppe, 1,164
9,6,2577,ventilators, 4,186
5,9,663,ppe,20,185
8,8,274,vaccines, 5,156
8,8,3911,vaccines,10,167
10,4,3427,visors,13,178
4,2,4231,oxygen_tanks, 2,178
7,1,1923,sanitizers,10,170
7,1,222,sanitizers,10,154
6,3,2340,respirators,10,170
6,3,1352,respirators,12,160
8,8,2644,vaccines, 8,160
3,10,2911,masks, 4,157
5,9,1884,ppe, 8,184
10,4,583,visors,20,168
3,10,4230,masks, 2,162
6,3,429,respirators,30,164
7,1,834,sanitizers, 2,160
9,6,4310,ventilators,10,164
10,4,4985,visors, 2,168
8,8,4140,vaccines, 1,180
9,6,2723,ventilators, 8,154
2,7,1965,diagnostics, 5,178
3,10,1524,masks,10,172
9,6,4458,ventilators, 3,167
7,1,2007,sanitizers, 3,158
4,2,1575,oxygen_tanks,11,160
8,8,2438,vaccines, 4,167
3,10,1294,masks,21,185
8,8,611,vaccines,10,172
4,2,1450,oxygen_tanks, 5,164
4,2,3714,oxygen_tanks, 6,167
10,4,2407,visors,10,170
4,2,3795,oxygen_tanks,10,183
9,6,3469,ventilators,10,175
5,9,839,ppe, 9,170
9,6,1757,ventilators, 2,160
7,1,4672,sanitizers, 6,170
3,10,475,masks,99,164
8,8,1745,vaccines, 4,176
9,6,2991,ventilators, 2,164
3,10,4456,masks, 2,178
4,2,1265,oxygen_tanks, 4,170
5,9,1860,ppe, 5,176
8,8,3616,vaccines, 2,160
4,2,1743,oxygen_tanks, 4,158
6,3,3659,respirators, 5,175
8,8,2300,vaccines,15,164
6,3,4967,respirators,12,151
6,3,2815,respirators, 5,186
1,5,1878,biologics, 6,178
3,10,3901,masks, 5,166
4,2,2381,oxygen_tanks, 0,164
8,8,3300,vaccines,10,175
7,1,1468,sanitizers, 2,165
6,3,4424,respirators, 3,171
6,3,2006,respirators, 0,165
3,10,2193,masks,10,197
9,6,2379,ventilators,10,182
5,9,2255,ppe,10,160
2,7,4742,diagnostics, 3,170
1,5,3196,biologics,10,176
8,8,3041,vaccines, 4,154
3,10,4716,masks, 6,166
3,10,523,masks,15,167
9,6,4050,ventilators, 6,160
5,9,4057,ppe,10,155
9,6,4143,ventilators, 8,173
8,8,1805,vaccines, 6,180
4,2,569,oxygen_tanks, 8,184
4,2,4979,oxygen_tanks, 2,158
7,1,109,sanitizers,15,181
5,9,2501,ppe, 2,165
7,1,1501,sanitizers, 3,166
2,7,2854,diagnostics, 5,174
8,8,2196,vaccines, 5,176
4,2,2664,oxygen_tanks, 3,170
3,10,1311,masks, 5,186
6,3,2360,respirators, 3,166
2,7,2408,diagnostics,12,159
1,5,4581,biologics, 0,186
6,3,4248,respirators, 7,165
3,10,2120,masks,20,165
7,1,3602,sanitizers, 5,180
6,3,4904,respirators, 4,188
1,5,3496,biologics, 3,165
7,1,1700,sanitizers,10,174
7,1,3248,sanitizers, 4,160
3,10,4791,masks, 8,159
2,7,1443,diagnostics, 5,164
3,10,1881,masks,25,164
10,4,4931,visors, 0,165
7,1,2849,sanitizers, 2,171
1,5,2957,biologics, 6,180
7,1,4670,sanitizers, 4,158
2,7,2100,diagnostics, 3,180
6,3,1976,respirators,15,170
10,4,1925,visors, 6,150
4,2,2365,oxygen_tanks, 3,155
9,6,1523,ventilators,80,170
2,7,4356,diagnostics,10,156
8,8,1528,vaccines, 2,170
8,8,1521,vaccines, 0,160
8,8,4539,vaccines, 2,170
1,5,3509,biologics, 2,156
4,2,4024,oxygen_tanks,12,172
8,8,3801,vaccines, 5,195
3,10,4034,masks, 6,164
1,5,1447,biologics,10,163
3,10,2011,masks, 0,164
2,7,772,diagnostics, 4,176
7,1,19,sanitizers, 2,164
8,8,2491,vaccines, 5,168
9,6,2535,ventilators, 2,172
5,9,4331,ppe, 3,165
8,8,3267,vaccines, 3,164
4,2,411,oxygen_tanks, 3,189
8,8,2470,vaccines,10,192
7,1,4294,sanitizers, 2,169
5,9,3790,ppe, 8,168
4,2,3207,oxygen_tanks,20,164
5,9,4634,ppe, 1,165
10,4,1796,visors,10,164
3,10,2477,masks,15,160
10,4,4819,visors, 4,164
5,9,4703,ppe,16,153
5,9,166,ppe,99,176
9,6,4464,ventilators,15,170
6,3,2077,respirators,10,165
4,2,1094,oxygen_tanks,10,158
5,9,2557,ppe, 8,176
9,6,2513,ventilators, 4,184
6,3,724,respirators, 6,180
1,5,1329,biologics, 3,167
3,10,2995,masks,15,164
9,6,3822,ventilators, 5,154
7,1,3638,sanitizers,10,176
9,6,1126,ventilators, 5,180
1,5,230,biologics, 4,178
6,3,4748,respirators, 2,182
7,1,2140,sanitizers, 5,172
10,4,4868,visors, 2,180
1,5,1497,biologics, 6,168
7,1,384,sanitizers, 8,175
7,1,3021,sanitizers, 4,156
8,8,3949,vaccines, 0,176
3,10,4288,masks,15,186
2,7,4155,diagnostics,50,165
5,9,4779,ppe, 5,182
5,9,112,ppe,10,168
2,7,4139,diagnostics,10,156
7,1,857,sanitizers, 5,160
9,6,3390,ventilators, 6,164
7,1,2877,sanitizers,20,174
5,9,45,ppe,36,176
4,2,4561,oxygen_tanks, 3,171
8,8,1288,vaccines,20,164
9,6,2667,ventilators, 8,186
4,2,3395,oxygen_tanks, 2,160
10,4,228,visors, 2,160
2,7,3260,diagnostics, 2,178
4,2,3527,oxygen_tanks, 3,168
10,4,4532,visors, 5,164
7,1,3752,sanitizers, 4,160
3,10,2984,masks, 3,176
9,6,1678,ventilators, 2,166
7,1,1782,sanitizers, 5,165
1,5,2261,biologics, 2,178
6,3,4588,respirators,10,158
10,4,1850,visors, 7,157
3,10,2939,masks, 5,174
4,2,2486,oxygen_tanks, 6,182
6,3,2949,respirators, 5,186
5,9,2035,ppe, 4,163
2,7,780,diagnostics,30,163
6,3,1826,respirators, 5,153
10,4,2672,visors, 2,159
2,7,481,diagnostics, 0,158
10,4,4315,visors,30,176
4,2,4775,oxygen_tanks, 4,170
3,10,385,masks, 5,152
3,10,3696,masks, 5,155
1,5,367,biologics, 2,160
3,10,353,masks, 4,164
4,2,3144,oxygen_tanks, 3,175
8,8,4492,vaccines,10,168
8,8,4513,vaccines, 2,158
3,10,2935,masks, 0,156
6,3,4077,respirators, 6,170
9,6,3972,ventilators, 4,165
4,2,3366,oxygen_tanks,15,174
10,4,962,visors,15,183
5,9,770,ppe,15,175
6,3,176,respirators, 2,164
9,6,3626,ventilators,40,186
6,3,2551,respirators, 3,186
7,1,1349,sanitizers, 7,167
1,5,4780,biologics, 2,175
3,10,879,masks, 2,164
3,10,2309,masks,10,170
6,3,117,respirators, 2,163
4,2,1578,oxygen_tanks,11,152
10,4,4500,visors, 5,164
